customer_id,estimated_salary,balance,age,credit_score,country*balance,products_number,gender,cluster
15592000,124720.68,82794.18,48,781,165588.36,1,0.0,2
15675854,155915.24,159304.07,50,573,159304.07,1,1.0,1
15714391,66006.75,183572.84,35,563,0.0,1,0.0,2
15596455,197789.83,0.0,45,546,0.0,1,0.0,3
15696301,25803.59,101455.7,37,719,0.0,1,0.0,2
15812241,51565.98,127197.14,59,438,254394.28,1,1.0,1
15674328,148579.43,47364.45,40,670,0.0,1,0.0,3
15572547,155921.81,104930.38,45,670,0.0,1,0.0,2
15567063,137995.66,106434.94,34,766,212869.88,1,0.0,2
15720637,166586.99,120530.34,46,710,241060.68,1,0.0,2
15616859,115116.35,113641.49,43,602,227282.98,4,0.0,0
15781598,50422.36,149049.92,41,756,298099.84,1,1.0,1
15740345,112979.6,41473.33,42,657,41473.33,1,1.0,3
15686463,52795.56,141074.59,38,626,0.0,1,1.0,1
15648967,84760.32,169362.43,64,698,338724.86,1,0.0,2
15779522,109355.73,0.0,24,736,0.0,2,0.0,3
15716381,140136.1,109062.28,50,666,218124.56,1,0.0,2
15704788,91556.57,66079.45,49,812,66079.45,2,0.0,2
15641312,27011.8,0.0,36,615,0.0,1,1.0,3
15676937,19367.98,0.0,32,635,0.0,2,0.0,3
15778975,62282.99,96947.58,70,850,193895.16,3,0.0,0
15692443,8973.67,69478.57,33,612,69478.57,1,1.0,1
15593795,118502.34,156674.2,53,516,313348.4,1,0.0,2
15642824,161802.82,174506.1,56,826,174506.1,2,0.0,2
15774192,80575.44,105435.74,38,539,210871.48,1,0.0,2
15758901,107825.08,0.0,47,713,0.0,1,0.0,3
15632118,141970.02,164450.94,45,698,164450.94,1,1.0,1
15568006,101039.53,0.0,45,634,0.0,4,0.0,0
15751748,156953.54,148222.65,51,666,0.0,1,1.0,1
15812210,9497.99,111537.23,32,497,223074.46,4,0.0,0
15605826,151481.86,121063.8,46,652,242127.6,3,1.0,0
15570087,115452.51,142989.69,44,664,0.0,1,0.0,2
15607275,42774.84,206014.94,39,850,206014.94,2,1.0,1
15635034,34551.35,101191.83,37,727,202383.66,1,1.0,1
15692929,139946.68,113657.41,42,791,227314.82,2,0.0,2
15672152,199693.84,122506.38,37,850,245012.76,1,1.0,1
15673372,58907.08,0.0,58,635,0.0,1,0.0,3
15587611,103799.77,0.0,59,537,0.0,2,1.0,3
15715673,156425.57,89743.05,46,651,89743.05,1,0.0,2
15733261,25488.43,0.0,35,688,0.0,1,0.0,3
15668248,168507.68,133201.17,62,528,266402.34,1,0.0,2
15694376,146573.66,153469.26,64,705,306938.52,3,0.0,0
15711028,104035.41,0.0,52,534,0.0,3,1.0,0
15658475,89983.02,142882.49,36,834,0.0,1,1.0,1
15782360,96399.67,131935.51,65,743,263871.02,1,1.0,1
15677105,108699.59,105214.58,46,706,210429.16,1,0.0,2
15784958,49418.87,0.0,55,797,0.0,4,0.0,0
15734524,170426.65,0.0,51,653,0.0,1,1.0,3
15614103,51016.02,119839.69,42,850,239679.38,1,1.0,1
15649292,163550.58,29602.08,49,748,0.0,1,0.0,3
15622532,132730.07,126589.12,47,708,0.0,2,0.0,2
15710543,161125.67,130666.2,46,629,0.0,1,1.0,1
15687153,119174.88,98649.55,49,850,197299.1,1,1.0,1
15583353,38276.84,0.0,45,610,0.0,1,0.0,3
15696373,103042.2,0.0,44,687,0.0,2,0.0,3
15672594,10703.53,131778.08,60,597,0.0,1,0.0,2
15751392,136649.8,0.0,57,689,0.0,2,0.0,3
15579617,174098.28,0.0,51,489,0.0,2,0.0,3
15593976,187866.21,102088.68,31,578,204177.36,4,0.0,0
15596870,93336.3,144768.94,54,749,289537.88,1,1.0,1
15751491,42840.18,117206.3,50,443,234412.6,1,1.0,1
15808674,144000.59,128352.59,45,616,256705.18,3,0.0,0
15791780,158248.71,104478.12,48,706,208956.24,3,0.0,0
15607314,2019.78,143923.96,53,536,143923.96,1,1.0,1
15737832,170984.97,139825.56,45,771,139825.56,1,1.0,1
15680706,166476.95,131834.8,48,537,263669.6,1,1.0,1
15748597,157230.06,99529.7,56,844,99529.7,1,1.0,1
15618774,108409.17,0.0,54,474,0.0,1,1.0,3
15583580,66245.44,123042.0,35,566,246084.0,1,0.0,2
15788556,44692.63,148283.94,42,683,0.0,1,0.0,2
15576550,112442.63,0.0,38,619,0.0,1,0.0,3
15653937,16657.68,123916.67,53,638,247833.34,1,0.0,2
15591740,93820.49,0.0,54,590,0.0,2,0.0,3
15644361,9712.52,103549.24,40,702,0.0,1,0.0,2
15605020,23054.51,165901.59,45,651,0.0,2,1.0,1
15582849,22835.13,0.0,51,757,0.0,1,0.0,3
15655410,102397.22,133384.66,49,768,266769.32,1,1.0,1
15759067,117690.58,158411.95,37,537,316823.9,4,0.0,0
15763256,189398.18,128751.65,64,661,257503.3,2,0.0,2
15595592,179673.11,0.0,59,708,0.0,1,0.0,3
15778005,163798.41,130147.98,39,785,0.0,1,0.0,2
15698528,130086.47,0.0,31,599,0.0,1,0.0,3
15711843,107961.11,147856.82,40,613,295713.64,3,1.0,0
15804131,182633.63,65407.16,53,850,65407.16,2,0.0,2
15811588,186392.99,187602.18,53,664,187602.18,1,0.0,2
15743828,56850.92,0.0,41,691,0.0,1,1.0,3
15656683,63584.55,0.0,52,551,0.0,1,1.0,3
15805704,179705.13,0.0,32,745,0.0,4,0.0,0
15665053,32936.44,111284.53,52,636,111284.53,1,1.0,1
15702912,44335.54,0.0,35,752,0.0,1,0.0,3
15649150,141501.45,127642.44,53,531,0.0,1,0.0,2
15668270,41852.24,125584.17,44,587,251168.34,2,0.0,2
15624820,97629.31,50911.21,56,683,50911.21,3,1.0,0
15593094,142680.64,0.0,27,516,0.0,1,1.0,3
15790204,29135.89,0.0,22,663,0.0,1,0.0,3
15783225,83470.4,0.0,54,737,0.0,1,1.0,3
15781272,124872.42,149713.61,50,669,0.0,3,1.0,0
15573888,186438.86,107963.38,43,648,215926.76,1,0.0,2
15777045,164213.53,81811.71,44,783,81811.71,1,0.0,2
15569274,195053.58,116933.11,49,678,233866.22,1,1.0,1
15693205,148848.76,109153.96,41,691,218307.92,3,0.0,0
15739592,70778.63,98438.23,51,707,196876.46,1,0.0,2
15696852,54277.45,192122.84,32,803,0.0,1,0.0,2
15575935,21063.71,178058.06,59,673,0.0,2,1.0,1
15806256,88703.04,109349.29,48,540,0.0,1,1.0,1
15691004,49161.12,0.0,37,407,0.0,1,1.0,3
15792228,126743.33,152335.7,60,748,0.0,1,1.0,1
15733447,65390.46,124662.54,51,562,0.0,1,0.0,2
15796074,94274.72,99472.76,36,717,0.0,2,0.0,2
15748414,110114.38,114634.63,33,526,114634.63,2,0.0,2
15751203,100442.22,56738.47,26,702,0.0,2,1.0,3
15803456,151648.66,0.0,40,641,0.0,1,0.0,3
15792986,17185.95,133811.78,24,580,267623.56,1,1.0,1
15606273,154957.66,144235.73,37,616,0.0,2,1.0,1
15715047,191084.4,172478.15,43,640,172478.15,1,1.0,1
15644692,66408.01,0.0,47,546,0.0,1,0.0,3
15574761,178994.13,33563.95,41,466,0.0,2,0.0,3
15743817,172490.78,174126.75,40,621,348253.5,3,1.0,0
15744942,108987.25,155828.22,55,638,155828.22,1,0.0,2
15740406,46044.48,113525.84,38,628,227051.68,1,1.0,1
15768137,169669.33,136100.69,23,667,136100.69,2,0.0,2
15775067,137720.56,93578.68,47,606,0.0,2,1.0,1
15783019,173586.63,123681.32,62,794,0.0,3,0.0,0
15585580,62808.93,167194.36,52,796,334388.72,1,0.0,2
15613886,44560.17,0.0,43,722,0.0,1,1.0,3
15737556,182627.25,81076.8,43,590,0.0,2,1.0,1
15625092,43568.31,101465.31,57,502,202930.62,1,0.0,2
15784761,96929.24,87603.35,46,554,87603.35,3,0.0,0
15719508,168080.53,121205.15,49,575,242410.3,4,1.0,0
15609011,25887.89,75408.33,47,480,75408.33,1,1.0,1
15626795,113171.61,0.0,40,672,0.0,1,0.0,3
15754577,198810.65,61354.14,51,556,0.0,1,0.0,3
15584113,131259.6,124954.94,53,823,249909.88,1,0.0,2
15669589,116471.14,95039.12,68,491,190078.24,1,0.0,2
15720583,34265.08,119638.21,44,745,239276.42,1,0.0,2
15780432,106977.53,122689.51,37,728,0.0,2,1.0,1
15761168,51820.87,171913.87,38,478,0.0,1,0.0,2
15680517,71379.92,137239.17,34,769,274478.34,1,0.0,2
15690743,64308.49,65190.29,61,536,0.0,1,0.0,3
15606386,159576.75,111512.75,46,753,223025.5,3,0.0,0
15602282,123309.57,134980.74,45,587,269961.48,1,0.0,2
15793307,185541.2,142880.28,41,724,142880.28,3,0.0,0
15687372,46521.45,121537.71,49,547,243075.42,2,1.0,1
15624641,199290.68,0.0,43,740,0.0,1,1.0,3
15734610,85983.54,89838.71,42,543,0.0,3,1.0,0
15596303,53222.15,0.0,39,688,0.0,2,0.0,3
15787255,179834.45,140891.46,55,650,281782.92,3,0.0,0
15731555,191448.96,106000.12,45,595,212000.24,1,0.0,2
15808526,96590.39,127539.3,58,783,255078.6,1,0.0,2
15718465,176403.33,96891.46,51,671,193782.92,1,1.0,1
15721460,192156.54,185648.56,60,678,0.0,1,1.0,1
15727317,69409.37,102286.6,49,533,204573.2,3,0.0,0
15656086,140929.98,105770.14,54,542,105770.14,1,1.0,1
15644796,126241.4,0.0,38,821,0.0,2,0.0,3
15641604,155879.57,98488.08,55,850,0.0,1,0.0,2
15601594,157143.61,144237.91,51,698,0.0,4,0.0,0
15703728,121798.52,0.0,47,700,0.0,1,1.0,3
15670584,170821.43,0.0,31,646,0.0,1,1.0,3
15587174,91844.14,0.0,29,726,0.0,2,1.0,3
15588449,162501.83,107812.67,27,591,107812.67,1,0.0,2
15613102,181893.31,57530.06,31,670,0.0,1,0.0,3
15801169,50072.94,138341.51,39,764,276683.02,1,0.0,2
15682421,100496.84,0.0,30,683,0.0,2,0.0,3
15713354,70529.0,101528.61,22,597,203057.22,1,0.0,2
15621611,121207.66,155196.17,55,742,310392.34,1,1.0,1
15709474,65121.63,113386.36,57,740,226772.72,2,0.0,2
15701280,78498.04,0.0,24,576,0.0,1,1.0,3
15753174,104152.65,139592.98,37,571,279185.96,3,1.0,0
15749519,9149.96,128289.7,38,822,0.0,3,1.0,0
15684960,21006.1,0.0,46,559,0.0,1,0.0,3
15591286,33759.41,88826.07,49,731,177652.14,1,0.0,2
15668323,196622.28,143443.61,41,678,0.0,1,0.0,2
15608528,176353.87,0.0,68,645,0.0,4,0.0,0
15662751,198798.44,81954.6,40,655,163909.2,1,0.0,2
15684319,126310.39,95196.26,37,780,190392.52,1,0.0,2
15804038,96528.0,0.0,44,740,0.0,1,1.0,3
15745533,37464.0,110314.21,63,799,0.0,2,0.0,2
15761497,157381.14,163760.82,48,713,163760.82,1,0.0,2
15691817,5459.07,0.0,44,547,0.0,3,0.0,0
15732281,67142.97,146422.22,34,680,292844.44,1,1.0,1
15567630,138564.48,100275.88,40,721,200551.76,1,1.0,1
15587507,187391.02,0.0,47,850,0.0,1,1.0,3
15799300,33099.41,113688.63,31,510,227377.26,1,1.0,1
15694129,5159.21,100032.52,28,569,200065.04,1,0.0,2
15732643,62514.65,131955.07,53,386,131955.07,1,0.0,2
15743490,29239.29,94348.94,56,795,188697.88,1,0.0,2
15702462,112649.22,52831.13,44,619,52831.13,1,0.0,3
15683416,193014.26,97750.07,51,572,195500.14,3,1.0,0
15749638,165574.54,104760.82,51,605,0.0,1,0.0,2
15728706,13566.48,0.0,49,534,0.0,1,0.0,3
15624744,72155.85,115766.26,42,622,231532.52,1,1.0,1
15788068,22512.44,144677.19,45,743,289354.38,3,1.0,0
15599126,78463.99,123815.86,43,529,0.0,1,0.0,2
15650575,160849.43,0.0,59,720,0.0,2,0.0,3
15700627,166996.46,143500.82,46,637,287001.64,1,0.0,2
15700460,123475.88,120905.03,55,530,0.0,1,0.0,2
15724076,38941.44,0.0,57,815,0.0,3,0.0,0
15784000,177852.57,102277.52,34,715,204555.04,1,0.0,2
15733966,31532.96,125292.53,55,496,250585.06,1,0.0,2
15662426,91167.19,0.0,32,649,0.0,1,1.0,3
15720511,175295.89,151191.31,41,547,302382.62,1,1.0,1
15647965,71167.17,114023.64,57,477,0.0,2,0.0,2
15782181,72678.75,80285.16,35,592,80285.16,1,1.0,1
15655436,168184.62,136911.07,47,839,273822.14,1,1.0,1
15801832,23135.65,117691.0,42,684,235382.0,1,1.0,1
15663410,152479.64,135506.58,51,771,135506.58,3,1.0,0
15745326,17682.02,75051.49,62,538,0.0,1,0.0,3
15674541,111342.66,123925.23,52,575,123925.23,1,1.0,1
15728564,134158.09,0.0,41,682,0.0,2,1.0,3
15580701,79176.09,153819.58,33,712,0.0,1,1.0,1
15681410,26687.22,98088.09,36,813,196176.18,1,0.0,2
15668283,78702.98,118317.27,48,642,0.0,4,1.0,0
15669664,4896.11,99774.5,54,574,199549.0,1,1.0,1
15573851,92220.12,0.0,38,735,0.0,3,0.0,0
15710012,43018.82,0.0,44,738,0.0,2,1.0,3
15648933,28144.07,111100.98,44,831,222201.96,1,1.0,1
15707322,98912.69,115290.27,48,779,0.0,1,0.0,2
15594456,85016.64,99097.33,56,740,99097.33,1,0.0,2
15566253,146891.07,143391.07,44,580,286782.14,1,1.0,1
15807269,119644.59,166522.78,43,690,333045.56,1,1.0,1
15660417,94875.03,120481.69,43,613,240963.38,1,0.0,2
15718912,132424.69,126147.84,44,608,252295.68,1,0.0,2
15798256,89891.4,153697.53,45,558,0.0,2,0.0,2
15726855,189428.75,116585.97,45,805,233171.94,1,0.0,2
15623202,171971.25,102556.18,39,704,205112.36,2,0.0,2
15723864,83611.45,109876.82,47,828,109876.82,2,1.0,1
15606397,44719.5,152086.15,44,577,304172.3,1,0.0,2
15595842,73853.94,119852.01,45,748,239704.02,1,1.0,1
15639278,169963.2,145387.32,36,580,290774.64,2,0.0,2
15642821,137702.01,95808.19,48,383,95808.19,1,0.0,2
15575759,109638.78,54428.37,40,583,54428.37,1,0.0,3
15636330,31580.8,143279.58,48,588,286559.16,2,0.0,2
15773283,32607.77,38340.02,65,641,0.0,1,1.0,3
15785559,111032.79,133237.21,43,678,0.0,1,1.0,1
15694444,190994.48,157138.99,32,648,314277.98,3,0.0,0
15605742,39920.0,80090.93,43,737,0.0,1,1.0,1
15664897,63737.19,181166.44,35,682,0.0,1,0.0,2
15713845,175479.92,148045.68,38,688,0.0,1,1.0,1
15645355,26106.39,126729.41,34,677,253458.82,1,1.0,1
15729557,191535.11,119984.07,36,850,239968.14,1,1.0,1
15583073,25222.6,0.0,56,771,0.0,1,0.0,3
15645847,109393.19,109196.66,35,569,218393.32,3,1.0,0
15708867,3966.5,134168.5,38,684,134168.5,3,0.0,0
15635964,107563.16,120100.41,65,566,240200.82,1,1.0,1
15588372,143096.49,105489.31,37,715,210978.62,1,0.0,2
15597968,184839.7,0.0,50,617,0.0,1,1.0,3
15796957,73181.39,0.0,35,597,0.0,3,1.0,0
15635870,192146.63,117721.02,50,579,235442.04,1,0.0,2
15741988,10014.72,125396.24,52,492,250792.48,1,0.0,2
15797329,130442.08,137638.69,43,626,0.0,1,1.0,1
15591091,157166.79,73348.56,44,644,0.0,1,1.0,1
15800514,162699.7,95675.62,24,477,191351.24,2,0.0,2
15782096,12916.32,0.0,36,616,0.0,1,0.0,3
15785373,99347.8,190305.78,42,717,190305.78,1,0.0,2
15756272,40980.87,118536.4,35,526,237072.8,1,0.0,2
15573171,126688.83,146202.93,63,695,146202.93,1,1.0,1
15814430,32430.94,0.0,41,747,0.0,1,1.0,3
15638607,137332.37,0.0,52,546,0.0,1,0.0,3
15661723,94433.08,137260.78,71,667,137260.78,1,1.0,1
15649616,141364.62,124447.73,60,636,124447.73,1,1.0,1
15720919,108348.94,0.0,42,667,0.0,1,1.0,3
15803947,71926.28,161378.02,30,757,322756.04,1,0.0,2
15651664,62845.64,104267.7,61,615,0.0,1,0.0,2
15811565,28640.92,63488.7,47,705,63488.7,1,0.0,2
15713774,156787.34,12459.19,46,644,12459.19,1,0.0,3
15812888,197490.39,0.0,41,447,0.0,4,1.0,0
15724154,126812.63,128504.76,49,625,257009.52,1,0.0,2
15661626,81491.7,98792.4,45,732,197584.8,1,0.0,2
15572038,188891.96,113948.58,35,660,227897.16,1,1.0,1
15643671,152450.84,97036.22,49,696,194072.44,2,1.0,1
15704168,60775.76,127475.24,38,535,254950.48,1,1.0,1
15800746,102591.9,144889.18,45,674,0.0,1,1.0,1
15742798,152107.93,150126.44,22,829,0.0,1,0.0,2
15632665,127804.66,0.0,61,832,0.0,1,1.0,3
15583392,85470.45,135776.36,37,747,271552.72,3,1.0,0
15610972,24208.84,91115.76,44,681,182231.52,2,0.0,2
15793478,27274.6,151391.68,39,593,302783.36,1,0.0,2
15723950,115468.84,70291.02,40,684,70291.02,1,1.0,1
15694566,169921.11,0.0,42,602,0.0,2,0.0,3
15726103,42364.75,76296.81,55,689,152593.62,1,0.0,2
15730044,182436.81,64497.94,42,809,128995.88,3,0.0,0
15649853,184474.15,0.0,45,625,0.0,1,0.0,3
15659800,152567.75,0.0,50,584,0.0,1,0.0,3
15663933,163440.8,86147.46,35,625,172294.92,2,0.0,2
15694556,120257.7,116563.58,60,684,0.0,1,1.0,1
15643188,153194.32,114603.76,47,671,229207.52,2,0.0,2
15573628,146411.41,148074.79,51,751,296149.58,1,0.0,2
15698953,74048.1,0.0,36,636,0.0,3,1.0,0
15753888,23386.77,108004.64,62,607,108004.64,1,0.0,2
15771270,152916.05,127471.56,27,635,0.0,1,0.0,2
15624519,74771.22,97092.87,49,656,194185.74,1,0.0,2
15799910,193817.63,0.0,32,793,0.0,2,1.0,3
15570379,85250.77,88827.53,51,669,88827.53,1,1.0,1
15737267,79342.31,0.0,49,676,0.0,1,0.0,3
15569666,172674.36,0.0,45,517,0.0,1,0.0,3
15765300,148623.43,62389.03,40,596,124778.06,3,1.0,0
15608541,101954.78,91857.66,46,498,0.0,1,1.0,1
15813659,26215.85,0.0,56,594,0.0,1,0.0,3
15757867,97045.32,176173.52,30,570,0.0,1,0.0,2
15600392,170454.93,123845.36,53,735,0.0,2,0.0,2
15709920,50774.81,208165.53,33,479,0.0,1,0.0,2
15643158,68462.59,0.0,40,598,0.0,1,0.0,3
15772650,3268.17,136576.02,55,732,0.0,1,1.0,1
15691287,64815.05,141816.25,33,675,283632.5,1,0.0,2
15804797,70196.23,138547.97,54,443,0.0,1,0.0,2
15677317,131363.57,153040.03,29,570,0.0,1,0.0,2
15664270,188305.85,142084.04,45,692,284168.08,4,1.0,0
15641934,78753.12,66582.81,46,749,66582.81,1,0.0,2
15725665,191198.92,198546.1,47,679,0.0,2,1.0,1
15786196,60533.96,105770.7,44,555,0.0,3,0.0,0
15612095,137508.42,0.0,48,751,0.0,1,0.0,3
15757559,41371.68,0.0,53,595,0.0,2,0.0,3
15591036,125140.72,127940.47,43,577,255880.94,1,0.0,2
15566988,50595.15,141535.52,46,656,283071.04,1,0.0,2
15594340,163150.03,120243.49,41,569,0.0,1,1.0,1
15773723,163534.75,67178.19,22,588,67178.19,1,0.0,2
15791958,169203.51,0.0,41,849,0.0,2,0.0,3
15695339,54676.1,109172.88,53,517,218345.76,1,1.0,1
15714575,17375.27,107926.02,44,742,215852.04,1,0.0,2
15806808,140225.14,112281.6,57,834,224563.2,3,0.0,0
15657535,51907.72,0.0,29,590,0.0,1,1.0,3
15649024,59636.43,132865.56,39,748,0.0,1,0.0,2
15728917,30635.52,120682.53,48,598,0.0,1,1.0,1
15571193,22497.1,144386.32,42,579,288772.64,1,1.0,1
15623499,127022.87,108437.89,49,548,216875.78,1,1.0,1
15807163,52337.97,0.0,38,537,0.0,1,0.0,3
15679738,98031.53,0.0,35,527,0.0,1,0.0,3
15601811,183980.56,110240.04,53,668,0.0,1,0.0,2
15658577,25136.95,99546.25,37,629,0.0,3,0.0,0
15606887,193880.6,0.0,30,775,0.0,1,0.0,3
15783007,41042.4,123086.39,45,520,246172.78,1,0.0,2
15747323,157358.43,109472.47,48,535,109472.47,1,1.0,1
15805690,133570.43,0.0,35,694,0.0,1,0.0,3
15612139,154990.58,83036.05,33,786,0.0,1,0.0,2
15673439,142208.5,142644.64,50,646,142644.64,2,0.0,2
15669011,169862.01,23503.31,44,659,0.0,1,0.0,3
15773013,6342.84,0.0,47,633,0.0,1,0.0,3
15684868,134396.64,110993.79,56,668,221987.58,1,1.0,1
15669253,133600.89,157691.98,39,754,157691.98,2,1.0,1
15758023,99922.08,105245.21,47,544,210490.42,1,1.0,1
15674720,98162.44,123067.63,37,691,246135.26,1,0.0,2
15725945,162734.31,0.0,42,659,0.0,1,0.0,3
15813159,21228.71,93590.47,52,526,0.0,1,1.0,1
15603880,60988.21,114141.64,38,519,228283.28,1,1.0,1
15596992,72643.95,156353.46,45,482,312706.92,1,1.0,1
15730759,153080.4,135637.0,27,561,0.0,1,0.0,2
15615050,63452.18,107915.94,47,575,215831.88,2,1.0,1
15743498,163191.99,137755.76,52,532,275511.52,1,1.0,1
15588695,44323.22,0.0,32,833,0.0,1,1.0,3
15750731,185360.4,116309.01,50,736,232618.02,1,1.0,1
15710105,184520.0,105099.45,26,581,210198.9,1,0.0,2
15662488,82969.61,0.0,44,627,0.0,2,0.0,3
15577313,5075.17,116967.68,44,619,0.0,1,1.0,1
15749401,75246.21,0.0,60,686,0.0,3,1.0,0
15720371,173989.47,0.0,51,652,0.0,1,0.0,3
15717984,61315.37,144900.58,47,477,0.0,1,1.0,1
15625761,93874.87,127205.32,41,632,254410.64,4,1.0,0
15627995,135034.57,155143.52,26,756,310287.04,1,0.0,2
15801942,79866.73,0.0,41,619,0.0,3,0.0,0
15656822,107155.4,87612.64,43,568,175225.28,4,1.0,0
15813974,172718.35,116880.53,37,731,233761.06,1,1.0,1
15664339,50168.41,178144.91,48,775,178144.91,2,1.0,1
15703037,178705.45,0.0,37,618,0.0,1,1.0,3
15609558,45859.55,108289.28,47,835,216578.56,2,0.0,2
15645200,187597.98,152508.99,54,581,305017.98,1,0.0,2
15616221,63233.02,85646.81,29,497,0.0,1,0.0,2
15714062,189051.59,77641.99,40,690,0.0,1,0.0,3
15603554,49915.52,164649.52,45,513,0.0,3,0.0,0
15792305,57014.17,123571.77,46,762,247143.54,3,1.0,0
15729238,150661.42,106396.48,48,631,212792.96,1,1.0,1
15718242,86622.56,104887.43,47,725,209774.86,1,0.0,2
15771442,34670.62,150578.0,40,633,0.0,1,1.0,1
15675337,17376.57,106011.59,34,395,212023.18,1,0.0,2
15589017,16922.28,111362.76,55,547,222725.52,3,1.0,0
15611186,178291.89,39344.83,37,609,0.0,1,1.0,3
15650026,52629.73,63562.02,44,513,0.0,2,1.0,3
15689328,173273.2,114169.16,48,705,228338.32,1,1.0,1
15620756,17298.72,202904.64,49,747,0.0,1,1.0,1
15611331,115779.48,0.0,46,511,0.0,1,0.0,3
15576935,93228.86,161807.18,43,743,161807.18,2,1.0,1
15661275,148704.77,110791.97,52,532,221583.94,1,1.0,1
15768471,40914.32,108755.0,54,554,217510.0,1,0.0,2
15608338,94187.47,117294.12,55,757,117294.12,4,0.0,0
15623219,121189.3,0.0,33,596,0.0,1,1.0,3
15773276,73856.28,114552.6,63,633,114552.6,1,1.0,1
15621550,69531.22,140292.58,50,535,140292.58,3,0.0,0
15755241,144045.08,0.0,52,714,0.0,1,0.0,3
15591169,184178.29,137455.99,49,788,274911.98,1,0.0,2
15766427,175070.94,97720.35,52,565,195440.7,2,1.0,1
15790810,141175.18,76319.64,41,844,0.0,1,0.0,3
15687421,175910.95,125919.35,67,559,125919.35,1,1.0,1
15686835,155047.11,148384.64,57,738,296769.28,1,0.0,2
15746012,31165.06,0.0,28,729,0.0,2,0.0,3
15615797,192127.22,108585.35,59,743,217170.7,1,1.0,1
15793455,91943.94,0.0,55,627,0.0,1,0.0,3
15814468,84508.44,121399.98,50,551,242799.96,1,1.0,1
15566312,189016.24,0.0,42,660,0.0,3,0.0,0
15739972,150835.21,152367.21,45,650,304734.42,3,0.0,0
15576196,186489.14,118207.69,48,743,118207.69,2,0.0,2
15693764,144593.3,136298.65,52,663,136298.65,1,1.0,1
15708534,136079.64,0.0,64,524,0.0,1,0.0,3
15640686,98273.01,95872.86,46,700,0.0,1,1.0,1
15588904,113505.93,0.0,33,692,0.0,1,1.0,3
15768763,52525.15,0.0,37,562,0.0,1,1.0,3
15642162,152541.89,123407.69,35,603,246815.38,1,1.0,1
15584090,131283.6,0.0,40,621,0.0,2,0.0,3
15582033,15523.09,138076.47,44,753,276152.94,1,1.0,1
15738501,41816.49,163630.76,48,601,327261.52,1,1.0,1
15736126,83617.17,98710.89,55,850,197421.78,1,1.0,1
15745399,84863.85,0.0,49,649,0.0,1,0.0,3
15657829,85028.36,168078.83,30,806,336157.66,1,1.0,1
15598982,45038.29,98268.84,53,602,196537.68,1,0.0,2
15782608,113079.19,0.0,43,743,0.0,2,1.0,3
15577423,93132.61,124586.93,39,627,249173.86,1,0.0,2
15583371,60778.11,138207.08,37,632,138207.08,1,1.0,1
15772559,16119.96,148636.21,47,790,0.0,1,0.0,2
15625706,23140.28,116546.59,45,693,233093.18,2,1.0,1
15591512,112350.21,115761.51,33,564,231523.02,1,0.0,2
15763683,118235.52,139626.01,32,678,279252.02,1,1.0,1
15641782,183051.6,0.0,31,540,0.0,1,0.0,3
15588419,66389.43,148962.46,34,651,297924.92,1,0.0,2
15566030,88729.22,80542.81,41,497,161085.62,1,1.0,1
15704160,149946.43,0.0,49,648,0.0,1,1.0,3
15640852,7953.62,83348.89,39,617,166697.78,3,0.0,0
15789313,143952.24,96553.52,44,595,193107.04,2,0.0,2
15793688,158032.5,201009.64,50,669,0.0,1,1.0,1
15761053,1140.02,131326.47,48,596,262652.94,1,1.0,1
15702095,186476.91,128472.8,56,585,128472.8,1,0.0,2
15700801,60021.34,84445.68,42,850,168891.36,3,1.0,0
15643916,132498.39,62400.48,46,619,62400.48,1,1.0,1
15720636,109608.81,143054.56,50,628,0.0,1,0.0,2
15795275,62413.01,82940.25,49,521,82940.25,2,0.0,2
15571869,166386.22,112650.89,50,669,225301.78,1,0.0,2
15743293,29583.48,163700.78,35,651,327401.56,3,0.0,0
15604093,25744.13,165363.31,34,546,0.0,2,1.0,1
15749328,46807.62,0.0,45,697,0.0,2,0.0,3
15617331,88391.29,109698.41,39,637,219396.82,1,0.0,2
15607526,168359.98,102645.48,50,638,205290.96,1,1.0,1
15612207,36687.11,87779.83,51,840,175559.66,1,0.0,2
15650538,16645.77,168286.58,48,445,336573.16,1,0.0,2
15797475,180134.88,86102.27,44,720,0.0,1,1.0,1
15737104,38798.79,126597.89,47,652,253195.78,2,0.0,2
15593425,111442.71,187997.15,54,662,187997.15,1,0.0,2
15604706,105732.9,133105.47,38,581,266210.94,1,1.0,1
15747534,73489.15,0.0,46,595,0.0,1,1.0,3
15651883,160526.36,115796.7,55,794,231593.4,1,0.0,2
15598744,193135.25,140273.47,71,576,280546.94,1,0.0,2
15808544,57817.84,0.0,40,747,0.0,1,0.0,3
15654531,163112.9,82559.42,22,477,0.0,2,1.0,1
15739578,65769.3,128663.9,49,850,0.0,1,1.0,1
15697360,174123.16,79951.9,36,505,0.0,1,0.0,3
15655213,161304.68,132508.3,51,591,265016.6,1,0.0,2
15710365,181794.86,104129.24,50,646,0.0,2,1.0,1
15746199,143585.29,0.0,41,558,0.0,1,0.0,3
15729110,58268.2,0.0,42,729,0.0,2,0.0,3
15777873,147963.07,0.0,31,628,0.0,1,0.0,3
15797900,39488.04,142147.32,56,517,0.0,1,1.0,1
15746333,6554.97,0.0,57,562,0.0,3,0.0,0
15792668,115037.67,109908.06,37,661,219816.12,2,1.0,1
15583863,187280.51,142946.18,49,681,285892.36,1,1.0,1
